detid,flow,city
K138D16,157.56475141411136,zurich
K139D11,145.35278356653765,zurich
K139D12,151.5272402500744,zurich
K139D14,49.89580232211968,zurich
K13D11,515.9571300982435,zurich
K13D12,521.2444179815421,zurich
K13D13,292.31914260196487,zurich
K13D14,347.55582018457875,zurich
K13D15,69.79458172075023,zurich
K13D16,150.7412920512057,zurich
K141D13,3.9356951473652875,zurich
K141D14,19.339089014587675,zurich
K143D11,158.63054480500148,zurich
K143D12,195.06400714498363,zurich
K143D14,45.37660017862459,zurich
K143D16,20.059541530217327,zurich
K143D18,62.67936885977969,zurich
K143D19,178.374516225067,zurich
K144D13,210.5031259303364,zurich
K144D14,101.73861268234593,zurich
K144D15,368.5323012801429,zurich
K14D12,16.498958023221196,zurich
K14D13,298.5412325096755,zurich
K14D14,362.36379874962785,zurich
K14D15,554.2125632628758,zurich
K150D11,95.06996129800535,zurich
K150D13,156.75498660315571,zurich
K150D14,202.95921405180113,zurich
K150D15,130.41976778803215,zurich
K152D12,242.75677284906223,zurich
K152D15,87.6927657040786,zurich
K152D17,238.21970824650194,zurich
K153D11,55.867817802917536,zurich
K153D12,48.46680559690384,zurich
K153D14,55.48675200952665,zurich
K153D16,67.44269127716582,zurich
K154D11,62.03632033343257,zurich
K154D12,69.82435248585888,zurich
K155D11,130.12801428996724,zurich
K155D12,56.54659124739506,zurich
K156D11,162.3518904435844,zurich
K156D12,163.00089312295327,zurich
K156D13,38.98779398630545,zurich
K16D11,354.43286692467996,zurich
K16D12,229.94938969931528,zurich
K16D13,160.68472759749926,zurich
K16D14,431.37243227150935,zurich
K16D15,465.1205715986901,zurich
K16D16,427.9547484370348,zurich
K16D17,471.24144090503125,zurich
K16D18,288.68710925870795,zurich
K16D19,215.43911878535278,zurich
K176D12,4.025007442691277,zurich
K176D13,5.549270616254837,zurich
K176D14,5.328966954450729,zurich
K176D15,201.2801428996725,zurich
K176D16,196.09407561774339,zurich
K178D11,105.0312593033641,zurich
K178D12,242.28639476034533,zurich
K178D13,25.192021434950878,zurich
K17D11,371.16403691574874,zurich
K17D12,283.5308127418875,zurich
K17D13,550.5090800833582,zurich
K17D14,160.48228639476034,zurich
K17D15,320.3453408752605,zurich
K17D16,419.4284013099137,zurich
K180D11,200.32152426317356,zurich
K180D12,229.31229532598988,zurich
K184D11,305.8172075022328,zurich
K184D12,270.5626674605537,zurich
K186D11,84.63233105090801,zurich
K186D12,95.41530217326586,zurich
K189D11,154.15302173265852,zurich
K189D12,204.75141411134265,zurich
K18D11,597.8981839833284,zurich
K18D12,588.1333730276868,zurich
K18D13,340.0,zurich
K18D14,268.4489431378386,zurich
K18D15,297.36231021137246,zurich
K18D16,349.34206609109856,zurich
K202D14,184.93003870199465,zurich
K202D15,149.1872581125335,zurich
K202D16,116.38582911580828,zurich
K202D17,182.78654361417088,zurich
K202D18,56.83239059243822,zurich
K203D13,178.1184876451325,zurich
K203D14,191.09258707948794,zurich
K203D15,28.12741887466508,zurich
K203D16,59.220005954153024,zurich
K205D11,168.41321821970826,zurich
K205D12,194.16493003870198,zurich
K205D13,143.42363798749628,zurich
K206D11,226.46621018160167,zurich
K206D12,159.88091693956534,zurich
K208D12,235.9333134861566,zurich
K208D13,186.6031557011015,zurich
K208D14,50.3185471866627,zurich
K209D11,315.0282822268532,zurich
K209D12,706.1982732956237,zurich
K209D13,703.3343256921703,zurich
K209D14,331.6165525454004,zurich
K209D15,252.28937183685622,zurich
K20D11,289.83626079190236,zurich
K20D12,159.36885977969635,zurich
K211D11,313.896993152724,zurich
K212D13,148.31199761833878,zurich
K212D14,288.49062220899077,zurich
K212D17,150.97350401905328,zurich
K212D18,699.7142006549568,zurich
K214D11,227.72253646918725,zurich
K214D12,194.39118785352784,zurich
K215D11,77.54093480202441,zurich
K215D12,132.99196189342067,zurich
K216D11,180.81571896397736,zurich
K216D13,113.02768681155106,zurich
K217D11,174.2244715689193,zurich
K217D12,216.67162846085145,zurich
K218D11,121.1848764513248,zurich
K218D12,34.77820779994046,zurich
K218D21,57.18477762494269,zurich
K219D11,197.683834474546,zurich
K219D12,39.14855611789223,zurich
K219D13,35.80232211967848,zurich
K219D14,288.77642155403396,zurich
K219D15,95.90949687406966,zurich
K219D16,66.46025602857993,zurich
K221D11,333.9684429889848,zurich
K221D12,171.14617445668353,zurich
K221D13,118.14825841024114,zurich
K221D14,188.09169395653467,zurich
K221D15,164.40607323608216,zurich
K222D11,141.35754688895506,zurich
K222D12,229.1336707353379,zurich
K222D13,148.0381065793391,zurich
K222D14,160.38701994641264,zurich
K222D15,143.82256623995238,zurich
K222D16,65.84697826734147,zurich
K243D11,130.20541827924978,zurich
K243D13,145.745757665972,zurich
K243D15,232.02738910389996,zurich
K243D16,64.0845489729086,zurich
K243D17,195.2426317356356,zurich
K243D18,20.797856504912176,zurich
K245D11,214.63530812741888,zurich
K245D12,208.4787139029473,zurich
K245D13,120.00595415302173,zurich
K245D14,56.69544507293838,zurich
K245D16,169.28847871390295,zurich
K245D20,304.8466805596904,zurich
K251D10,362.30425721941054,zurich
K251D11,154.99851146174456,zurich
K251D12,57.28490622208991,zurich
K251D13,70.3006847275975,zurich
K251D16,242.7686811551057,zurich
K251D17,119.76778803215242,zurich
K251D18,182.17326585293242,zurich
K251D19,95.72491813039595,zurich
K251D20,65.60285799345043,zurich
K251D23,295.6951473652873,zurich
K251D9,299.4938969931527,zurich
K252D11,278.7377195593927,zurich
K252D12,278.11253349211074,zurich
K252D13,27.77016969336112,zurich
K252D14,199.48794284013098,zurich
K252D15,115.88568026198273,zurich
K253D11,134.77820779994045,zurich
K253D12,223.5010419767788,zurich
K253D14,69.21107472462042,zurich
K25D13,361.7922000595415,zurich
K25D14,354.8079785650491,zurich
K27D11,419.62488835963086,zurich
K27D12,422.2566239952367,zurich
K27D13,191.19976183387914,zurich
K27D15,84.32271509377792,zurich
K2D11,286.3947603453409,zurich
K2D13,187.69871985710031,zurich
K2D14,148.06192319142602,zurich
K2D15,137.09437332539446,zurich
K2D16,448.6513843405776,zurich
K2D17,164.16195296219112,zurich
K2D18,550.354272104793,zurich
K2D19,466.8830008931229,zurich
K301D11,137.7552843108068,zurich
K301D12,185.82316165525455,zurich
K301D13,325.98392378684133,zurich
K301D14,247.74635308127418,zurich
K301D15,96.72521583804703,zurich
K301D16,273.6231021137243,zurich
K302D11,298.7436737124144,zurich
K302D12,333.87913069365885,zurich
K302D13,347.54986603155703,zurich
K302D14,271.52724025007444,zurich
K302D15,315.30217326585296,zurich
K302D16,330.1458767490324,zurich
K304D11,470.1935099732063,zurich
K304D12,310.87228341768383,zurich
K304D13,184.96576362012505,zurich
K304D14,141.90532896695444,zurich
K304D15,173.76004763322416,zurich
K304D16,137.082465019351,zurich
K304D17,154.7543911878535,zurich
K304D18,86.78178029175349,zurich
K304D19,130.30663888061923,zurich
K305D10,171.18189937481392,zurich
K305D11,347.0020839535576,zurich
K305D12,330.3364096457279,zurich
K305D13,337.9994045846978,zurich
K305D14,212.271509377791,zurich
K305D15,196.28460851443882,zurich
K305D16,207.2402500744269,zurich
K305D17,145.68026198273296,zurich
K305D18,133.6885977969634,zurich
K305D19,93.563560583507,zurich
K305D20,142.3340279845192,zurich
K305D21,98.90443584400118,zurich
K305D22,458.9401607621316,zurich
K307D11,299.24382256623994,zurich
K307D13,67.68085739803513,zurich
K307D14,102.01250372134564,zurich
K307D15,335.71896397737424,zurich
K307D16,407.42482881810065,zurich
K310D10,345.4480500148854,zurich
K310D11,335.19499851146173,zurich
K310D12,301.47067579636797,zurich
K310D13,325.71003274784164,zurich
K310D14,181.33968442988984,zurich
K310D15,306.55552247692765,zurich
K310D16,192.06311402203036,zurich
K310D17,40.666865138434055,zurich
K310D18,198.82703185471865,zurich
K310D19,163.41768383447456,zurich
K310D20,453.95653468294137,zurich
K310D21,499.0354272104793,zurich
K310D22,327.883298600774,zurich
K313D11,221.8815123548675,zurich
K313D12,258.3626079190235,zurich
K313D13,364.453706460256,zurich
K313D14,255.34385233700507,zurich
K313D15,267.1688002381661,zurich
K315D11,274.2066091098541,zurich
K315D12,207.62727002083955,zurich
K315D13,108.1869604048824,zurich
K315D14,271.31884489431377,zurich
K321D11,274.1172968145281,zurich
K321D13,285.55522476927655,zurich
K321D14,277.29086037511166,zurich
K321D15,360.2143495087824,zurich
K321D16,165.08484668055968,zurich
K322D11,54.802024412027386,zurich
K322D12,207.7642155403394,zurich
K322D13,172.60494194700803,zurich
K322D14,85.51354569812445,zurich
K323D11,357.18963977374216,zurich
K323D12,183.4057755284311,zurich
K323D13,235.30812741887468,zurich
K323D14,235.15331944030962,zurich
K323D15,60.85144388210777,zurich
K323D16,191.98571003274785,zurich
K323D17,167.57368264364393,zurich
K323D18,359.11878535278356,zurich
K323D19,417.76123846382853,zurich
K324D11,475.1533194403096,zurich
K324D12,499.7975587972611,zurich
K324D13,97.86841321821971,zurich
K324D14,98.61863649895803,zurich
K324D15,474.944924084549,zurich
K325D11,140.2560285799345,zurich
K32D11,30.169693361119382,zurich
K32D12,177.17773146769872,zurich
K32D13,166.61506400714498,zurich
K32D14,171.42601964870497,zurich
K330D11,387.4486454301876,zurich
K330D12,76.88002381661208,zurich
K330D14,43.840428699017565,zurich
K330D15,171.14617445668353,zurich
K330D16,356.61804108365584,zurich
K330D17,177.39208097648108,zurich
K332D11,300.0774039892825,zurich
K332D12,242.97707651086634,zurich
K332D13,300.7264066686514,zurich
K332D14,243.4117296814528,zurich
K332D15,302.6436439416493,zurich
K332D16,197.38612682345936,zurich
K332D17,182.316165525454,zurich
K332D18,319.33313486156595,zurich
K336D11,91.89044358440012,zurich
K337D11,162.14944924084548,zurich
K337D12,263.6796665674308,zurich
K337D13,129.91366478118488,zurich
K337D14,189.72313188448942,zurich
K337D15,173.20631140220303,zurich
K337D16,131.80113128907414,zurich
K337D17,190.32450133968442,zurich
K337D18,165.27537957725514,zurich
K337D19,54.72462042274486,zurich
K337D20,148.09764810955642,zurich
K339D11,143.38195891634416,zurich
K33D11,115.95117594522179,zurich
K33D12,173.00387019946413,zurich
K33D13,89.44328669246799,zurich
K33D14,178.4340577552843,zurich
K33D15,127.66299493896993,zurich
K33D16,47.66299493896993,zurich
K340D11,183.8285203929741,zurich
K340D12,264.23935695147367,zurich
K340D13,330.9854123250968,zurich
K340D14,117.76719261685025,zurich
K340D15,104.9776719261685,zurich
K340D16,42.46501935099732,zurich
K340D17,33.63501041976779,zurich
K340D18,260.95861863649895,zurich
K340D19,154.95683239059244,zurich
K341D11,257.6004763322417,zurich
K341D12,141.51830902054184,zurich
K341D13,121.21464721643346,zurich
K342D11,148.37749330157786,zurich
K342D12,272.73593331348616,zurich
K348D11,80.25007442691278,zurich
K348D12,156.6656743078297,zurich
K348D13,88.01428996725215,zurich
K348D14,79.82732956236975,zurich
K348D15,60.47037808871688,zurich
K348D16,150.71747543911877,zurich
K34D11,201.0002977076511,zurich
K352D11,107.65108663292646,zurich
K353D11,189.41351592735933,zurich
K353D12,119.9642750818696,zurich
K354D11,167.94284013099136,zurich
K354D12,280.55373623102116,zurich
K355D11,115.18309020541828,zurich
K355D12,231.92021434950877,zurich
K355D13,305.3408752604942,zurich
K355D14,81.98273295623697,zurich
K355D15,220.48824054778208,zurich
K35D11,18.535278356653766,zurich
K35D12,14.694849657636201,zurich
K35D13,248.31199761833878,zurich
K35D14,83.17951771360524,zurich
K35D15,266.4543018755582,zurich
K35D16,547.9249776719262,zurich
K35D17,100.27984519202144,zurich
K35D18,588.663292646621,zurich
K35D19,602.0601369455195,zurich
K35D20,272.78356653766,zurich
K361D11,248.87168800238166,zurich
K361D12,222.56028579934505,zurich
K361D13,230.94373325394463,zurich
K361D14,75.02828222685324,zurich
K361D15,247.88925275379577,zurich
K361D16,240.93480202441202,zurich
K361D17,211.5272402500744,zurich
K362D11,224.44179815421256,zurich
K362D12,236.80261982732955,zurich
K362D13,171.90830604346533,zurich
K364D11,231.28907412920512,zurich
K364D12,269.8422149449241,zurich
K364D14,159.15451027091396,zurich
K364D15,63.87019946412623,zurich
K365D11,255.67133075320035,zurich
K365D12,257.9458172075022,zurich
K365D13,299.31527240250074,zurich
K365D14,227.92497767192617,zurich
K365D15,188.24650193509973,zurich
K366D11,200.95266448347724,zurich
K36D11,263.1914260196487,zurich
K36D12,263.2450133968443,zurich
K36D13,266.44239356951476,zurich
K36D14,247.81184876451326,zurich
K36D15,345.01935099732066,zurich
K36D16,205.83506996129802,zurich
K36D17,89.6457278952069,zurich
K36D18,760.9228937183685,zurich
K36D19,471.4796070259006,zurich
K36D20,390.9973206311402,zurich
K36D21,523.60821673117,zurich
K372D11,443.22715093777913,zurich
K372D12,609.1158082762727,zurich
K372D13,445.9422447156892,zurich
K372D14,612.7240250074427,zurich
K373D12,39.809467103304556,zurich
K373D13,147.93688597796964,zurich
K373D14,207.74635308127418,zurich
K373D15,130.3542721047931,zurich
K373D16,161.625483774933,zurich
K373D17,255.01637392080977,zurich
K373D18,318.61863649895804,zurich
K374D11,603.8821077701697,zurich
K374D12,175.66537660017863,zurich
K374D13,229.5028282226853,zurich
K374D15,25.918428103602263,zurich
K374D16,332.02143495087824,zurich
K374D17,118.23757070556714,zurich
K374D18,614.075617743376,zurich
K375D14,553.9505805299196,zurich
K375D15,113.82554331646324,zurich
K375D16,243.73920809764812,zurich
K375D17,531.5034236379875,zurich
K375D18,127.38910389997022,zurich
K375D19,51.283119976183386,zurich
K375D20,289.4075617743376,zurich
K376D11,180.48824054778208,zurich
K376D12,25.924382256623996,zurich
K376D13,294.86752009526646,zurich
K376D14,283.3581423042572,zurich
K376D15,263.4891336707353,zurich
K376D16,161.64334623399822,zurich
K376D17,130.36022625781482,zurich
K377D11,44.281036022625784,zurich
K377D12,43.036618041083656,zurich
K377D13,246.31735635605835,zurich
K377D14,230.6281631437928,zurich
K377D15,156.85620720452516,zurich
K377D16,231.2295325989878,zurich
K377D17,156.58231616552544,zurich
K377D18,317.9339089014588,zurich
K377D19,143.90592438225661,zurich
K377D21,39.61298005358738,zurich
K377D22,186.3828520392974,zurich
K378D11,34.26615064007145,zurich
K378D12,39.83328371539149,zurich
K37D13,522.649598094671,zurich
K37D14,531.1283119976183,zurich
K37D15,22.435248585888658,zurich
K37D16,26.835367668949093,zurich
K37D17,359.35099732063117,zurich
K37D18,499.38672223876154,zurich
K38D11,283.6915748734742,zurich
K38D12,269.81244417981543,zurich
K38D13,244.96576362012505,zurich
K39D11,143.07234295921404,zurich
K39D13,221.70288776421555,zurich
K3D11,150.6281631437928,zurich
K3D12,440.5477820779994,zurich
K3D13,442.9830306638881,zurich
K3D14,30.628163143792797,zurich
K3D15,152.70020839535576,zurich
K3D16,222.6436439416493,zurich
K3D17,448.77642155403396,zurich
K3D18,32.771658231616556,zurich
K3D19,110.79487942840132,zurich
K3D20,497.9398630544805,zurich
K3D21,144.65614766299493,zurich
K3D22,439.7439714200655,zurich
K401D11,370.46144685918426,zurich
K401D12,650.4495385531408,zurich
K401D13,628.8895504614469,zurich
K401D14,513.1884489431378,zurich
K401D15,295.6713307532004,zurich
K401D17,641.6969336111938,zurich
K401D18,412.16433462339984,zurich
K402D11,175.23072342959213,zurich
K402D12,139.2497767192617,zurich
K402D13,153.0931824947901,zurich
K402D14,286.35308127418875,zurich
K402D15,107.74039892825246,zurich
K402D16,49.67549866031557,zurich
K403D11,181.3873176540637,zurich
K403D12,83.41768383447454,zurich
K403D15,191.759452217922,zurich
K403D16,153.06341172968146,zurich
K403D17,193.1467698719857,zurich
K403D18,191.1223578445966,zurich
K403D19,160.32152426317356,zurich
K403D20,253.40875260494195,zurich
K404D11,206.26376897886274,zurich
K404D13,127.82971122357844,zurich
K404D14,168.4370348317952,zurich
K404D15,147.94284013099136,zurich
K404D16,113.84340577552842,zurich
K404D17,134.08752604941947,zurich
K405D11,86.5614766299494,zurich
K405D12,162.94730574575766,zurich
K405D13,158.13635010419767,zurich
K405D14,155.09377791009229,zurich
K405D15,291.94403096159573,zurich
K405D18,177.3206311402203,zurich
K405D19,107.7106281631438,zurich
K405D20,230.69365882703187,zurich
K405D27,375.2545400416791,zurich
K405D28,645.8707948794284,zurich
K405D29,628.8359630842513,zurich
K405D30,526.436439416493,zurich
K407D12,361.16105983923785,zurich
K407D13,637.7195593926764,zurich
K407D14,770.2173265852932,zurich
K407D15,527.1866626972313,zurich
K407D16,43.31646323310509,zurich
K409D11,199.39267639178328,zurich
K409D13,185.8886573384936,zurich
K410D11,230.87228341768383,zurich
K410D12,145.96606132777612,zurich
K412D11,114.05180113128907,zurich
K412D12,263.763024709735,zurich
K412D13,28.282226853230128,zurich
K412D14,62.77463530812742,zurich
K412D15,62.21494492408455,zurich
K412D18,267.305745757666,zurich
K414D11,212.53349211074723,zurich
K414D12,166.88895504614467,zurich
K415D11,210.9199166418577,zurich
K415D12,176.48704971717774,zurich
K417D11,65.3051503423638,zurich
K417D13,110.47335516522774,zurich
K417D14,126.32926466210182,zurich
K418D11,378.76749032450135,zurich
K418D12,342.08395355760643,zurich
K418D15,140.37511164036917,zurich
K419D11,227.25811253349212,zurich
K419D12,217.82673414706758,zurich
K419D15,226.9842214944924,zurich
K419D17,204.38821077701698,zurich
K420D11,341.51830902054184,zurich
K420D12,94.28401309913664,zurich
K420D13,117.43376004763323,zurich
K420D14,250.5924382256624,zurich
K420D15,78.44596606132778,zurich
K420D16,82.50669842214946,zurich
K420D17,93.06341172968145,zurich
K421D12,213.9684429889848,zurich
K422D14,270.03274784161954,zurich
K422D15,202.75677284906223,zurich
K422D16,118.7615361714796,zurich
K422D17,87.92497767192617,zurich
K423D13,47.799940458469784,zurich
K426D11,99.74992557308722,zurich
K426D14,176.9574278058946,zurich
K426D21,63.18547186662697,zurich
K426D25,233.11699910687705,zurich
K426D26,205.98392378684133,zurich
K426D27,135.40934802024412,zurich
K426D28,104.01309913664781,zurich
K426D29,119.76778803215242,zurich
K427D11,21.214647216433463,zurich
K427D14,36.481095564156,zurich
K427D17,184.69187258112532,zurich
K427D18,265.14438821077704,zurich
K428D18,374.08752604941947,zurich
K428D19,355.7308722834177,zurich
K429D11,223.01875558201846,zurich
K429D12,227.2342959214052,zurich
K429D13,373.4147067579637,zurich
K429D14,291.0449538553141,zurich
K429D16,66.03751116403691,zurich
K429D18,128.07383149746948,zurich
K429D29,297.71360523965467,zurich
K429D30,281.4051801131289,zurich
K434D11,144.74545995832094,zurich
K434D13,30.360226257814826,zurich
K434D14,96.54063709437332,zurich
K434D16,83.21524263173563,zurich
K435D11,169.41351592735933,zurich
K435D12,26.33521881512355,zurich
K435D13,91.08067877344448,zurich
K435D14,133.67073533789818,zurich
K435D15,45.88270318547187,zurich
K435D16,123.29264662101816,zurich
K436D11,79.67252158380471,zurich
K436D12,131.93212265555223,zurich
K436D13,155.08782375707057,zurich
K436D14,322.6793688597797,zurich
K436D15,140.779994045847,zurich
K436D16,194.76034534087526,zurich
K436D17,180.89907710628162,zurich
K437D11,266.8949091991664,zurich
K437D12,155.57606430485262,zurich
K437D13,199.30336409645727,zurich
K437D14,377.27299791604645,zurich
K437D15,203.6498958023221,zurich
K437D17,332.46204227448646,zurich
K437D20,174.30187555820186,zurich
K437D21,330.65793390890144,zurich
K437D22,232.62280440607324,zurich
K439D11,132.77165823161656,zurich
K439D13,61.399225960107174,zurich
K439D14,125.80529919618934,zurich
K440D12,387.0735337898184,zurich
K440D13,167.06162548377495,zurich
K440D15,226.18636498958023,zurich
K440D16,321.7802917534981,zurich
K441D11,247.1985710032748,zurich
K441D12,209.02649598094672,zurich
K441D13,116.33224173861268,zurich
K441D14,140.24412027389104,zurich
K444D11,229.443286692468,zurich
K444D12,167.728490622209,zurich
K445D12,175.7725513545698,zurich
K445D14,189.79458172075022,zurich
K445D15,65.29919618934207,zurich
K445D16,55.59988091693957,zurich
K446D14,196.993152724025,zurich
K447D11,203.5724918130396,zurich
K447D13,110.33045549270616,zurich
K447D14,202.226853230128,zurich
K447D15,118.02322119678476,zurich
K448D11,256.8085739803513,zurich
K448D12,74.39714200654957,zurich
K448D13,68.12146472164335,zurich
K448D14,81.57189639773742,zurich
K448D15,125.2515629651682,zurich
K448D16,92.15242631735636,zurich
K448D17,20.273891038999704,zurich
K455D11,217.57070556713307,zurich
K455D12,211.9618934206609,zurich
K455D13,114.81988687109259,zurich
K455D15,88.00238166120869,zurich
K455D16,65.48972908603751,zurich
K456D11,256.48704971717774,zurich
K456D12,187.2759749925573,zurich
K456D13,270.58648407264064,zurich
K456D14,251.16999106877046,zurich
K457D10,51.26525751711819,zurich
K457D14,116.04048824054779,zurich
K457D15,138.24352485858887,zurich
K457D16,280.53587377195595,zurich
K457D18,33.48615659422447,zurich
K457D19,231.87853527835665,zurich
K457D20,153.93271807085443,zurich
K457D9,322.9711223578446,zurich
K458D11,229.61595713009825,zurich
K458D12,19.976183387913068,zurich
K458D13,45.43018755582018,zurich
K458D14,261.72075022328073,zurich
K458D15,19.136647811848764,zurich
K459D11,258.0708544209586,zurich
K459D12,24.43584400119083,zurich
K459D13,116.01667162846086,zurich
K459D14,203.9356951473653,zurich
K459D15,37.719559392676395,zurich
K459D16,126.46025602857993,zurich
K461D12,99.1068770467401,zurich
K464D10,18.618636498958022,zurich
K464D11,2.8044060732360823,zurich
K464D15,42.61982732956237,zurich
K464D17,90.62220899077106,zurich
K464D18,76.39773742185174,zurich
K464D5,189.353974397142,zurich
K464D6,144.01905328966956,zurich
K464D7,124.61446859184281,zurich
K464D8,66.09109854123251,zurich
K467D11,362.316165525454,zurich
K467D12,309.19916641857697,zurich
K467D13,340.52396546591245,zurich
K467D14,307.8535278356654,zurich
K467D15,312.29532598987794,zurich
K471D11,175.15927359333133,zurich
K471D12,289.40160762131586,zurich
K471D13,102.22685323012801,zurich
K472D11,64.59660613277761,zurich
K472D14,259.97618338791307,zurich
K472D15,50.11610598392379,zurich
K472D17,110.78297112235785,zurich
K472D27,290.87228341768383,zurich
K472D28,192.87883298600775,zurich
K472D29,184.65614766299493,zurich
K472D30,355.18904435844,zurich
K473D11,422.6198273295624,zurich
K473D12,396.05835069961296,zurich
K474D12,283.2092884787139,zurich
K475D11,285.3408752604942,zurich
K475D12,114.0577552843108,zurich
K475D14,266.11491515331943,zurich
K475D15,129.6040488240548,zurich
K475D16,176.76094075617743,zurich
K476D22,228.06787734444777,zurich
K476D23,266.93658827031857,zurich
K476D24,86.90681750520989,zurich
K477D12,251.08663292646622,zurich
K478D11,153.71836856207204,zurich
K478D12,109.51473652872879,zurich
K478D13,45.50163739208098,zurich
K478D14,94.34950878237571,zurich
K478D15,167.57963679666568,zurich
K478D16,230.44358440011908,zurich
K478D17,157.96963381958918,zurich
K480D10,154.3316463233105,zurich
K480D11,167.41292051205716,zurich
K480D15,60.85144388210777,zurich
K480D20,113.23012801428997,zurich
K480D8,133.90294730574576,zurich
K480D9,149.65763620125037,zurich
K485D12,253.90294730574576,zurich
K485D13,6.073236082167312,zurich
K485D14,207.21047930931826,zurich
K485D15,253.90294730574576,zurich
K485D16,74.30782971122358,zurich
K486D11,65.7993450431676,zurich
K486D12,50.61625483774933,zurich
K486D15,189.4611491515332,zurich
K486D16,75.51056862161357,zurich
K486D17,30.223280738314976,zurich
K486D18,178.6126823459363,zurich
K486D20,268.4965763620125,zurich
K486D21,276.12384638285204,zurich
K488D14,150.75915451027092,zurich
K488D15,30.19350997320631,zurich
K489D13,163.58440011908306,zurich
K489D14,21.86364989580232,zurich
K501D11,178.8151235486752,zurich
K501D12,144.49538553140815,zurich
K501D13,131.670139922596,zurich
K501D15,169.55046144685917,zurich
K501D16,324.7752307234296,zurich
K501D17,134.9866031557011,zurich
K501D18,90.61625483774932,zurich
K502D11,57.6481095564156,zurich
K502D12,299.47008038106577,zurich
K502D13,439.4938969931527,zurich
K502D14,147.64513247990473,zurich
K502D15,116.87406966359035,zurich
K502D16,164.85858886573385,zurich
K502D17,171.76540637094374,zurich
K503D11,356.2429294432867,zurich
K503D12,320.2203036618041,zurich
K504D11,371.18785352783567,zurich
K504D12,284.00119083060434,zurich
K504D13,294.587674903245,zurich
K504D14,196.48704971717774,zurich
K504D15,209.61595713009825,zurich
K504D16,343.72134563858293,zurich
K504D17,371.4081571896398,zurich
K504D18,285.3944626376898,zurich
K505D11,104.87645132479905,zurich
K505D12,166.04346531705866,zurich
K505D13,21.095564155998808,zurich
K506D11,170.2470973504019,zurich
K506D13,109.6100029770765,zurich
K506D14,81.32777612384638,zurich
K507D11,104.63828520392974,zurich
K507D12,162.3876153617148,zurich
K507D13,202.08395355760643,zurich
K507D14,249.4254242334028,zurich
K507D15,123.76302470973503,zurich
K507D16,107.33551652277464,zurich
K508D11,272.1941053885085,zurich
K508D12,281.25037213456386,zurich
K508D13,268.33581423042574,zurich
K508D14,227.65108663292648,zurich
K508D15,251.22357844596607,zurich
K51D11,337.59452217922,zurich
K51D12,524.1679071152129,zurich
K52D15,332.6823459362906,zurich
K52D16,28.883596308425126,zurich
K52D17,402.048228639476,zurich
K52D19,417.1003274784162,zurich
K52D20,475.86781780291756,zurich
K52D21,591.5451027091397,zurich
K53D11,360.8573980351295,zurich
K53D12,344.28103602262576,zurich
K53D15,235.10568621613575,zurich
K53D16,140.4941947008038,zurich
K540D11,276.481095564156,zurich
K540D12,160.7502232807383,zurich
K540D13,122.50669842214946,zurich
K540D14,389.1396248883596,zurich
K540D15,225.58499553438523,zurich
K541D11,217.95177136052396,zurich
K541D12,118.29115808276272,zurich
K541D13,215.99880916939566,zurich
K541D14,75.67728490622208,zurich
K541D15,247.07353378981838,zurich
K541D16,267.86543614170887,zurich
K541D17,217.38017267043762,zurich
K56D11,158.52932420363203,zurich
K57D11,306.06132777612385,zurich
K581D11,178.99374813932718,zurich
K581D12,192.43227150937778,zurich
K582D11,99.3450431676094,zurich
K582D12,167.55582018457875,zurich
K58D11,99.69038404286991,zurich
K58D12,119.30336409645727,zurich
K58D13,356.4989580232212,zurich
K59D11,201.85174158975886,zurich
K59D12,202.59601071747545,zurich
K59D13,263.6915748734742,zurich
K59D14,171.6641857695743,zurich
K59D15,444.3286692467996,zurich
K59D16,274.36141708841916,zurich
K601D13,45.25751711818994,zurich
K601D14,39.809467103304556,zurich
K601D15,263.5367668949092,zurich
K601D16,308.9133670735338,zurich
K601D17,32.378684132182194,zurich
K602D11,379.5117594522179,zurich
K602D13,53.68264364394165,zurich
K602D14,215.55224769276572,zurich
K602D15,174.05775528431082,zurich
K605D11,382.7686811551057,zurich
K605D12,384.7752307234296,zurich
K605D13,371.6165525454004,zurich
K605D14,375.4629353974397,zurich
K607D11,276.8681155105686,zurich
K607D12,254.59958320928848,zurich
K607D13,355.9333134861566,zurich
K607D14,378.27329562369755,zurich
K607D16,234.8972908603751,zurich
K607D17,70.77106281631438,zurich
K610D11,52.753795772551356,zurich
K610D12,202.60196487049717,zurich
K610D13,161.35754688895506,zurich
K611D11,104.60851443882108,zurich
K611D12,104.31676094075618,zurich
K611D14,83.78684132182197,zurich
K611D15,157.42780589461148,zurich
K611D16,130.97945817207503,zurich
K612D11,96.35010419767788,zurich
K612D12,170.25305150342365,zurich
K612D13,101.36945519499851,zurich
K612D14,38.22566239952367,zurich
K619D11,172.47395058052993,zurich
K619D12,113.60523965465913,zurich
K621D13,319.11878535278356,zurich
K621D14,236.60017862459065,zurich
K621D15,155.48675200952664,zurich
K621D16,412.51562965168205,zurich
K623D11,146.81155105686216,zurich
K623D12,170.18160166716285,zurich
K62D11,98.79726108961,zurich
K62D12,17.02292348913367,zurich
K62D13,130.28877642155405,zurich
K631D11,470.9258707948794,zurich
K631D12,459.84519202143497,zurich
K631D14,463.71539148556116,zurich
K631D15,465.58499553438526,zurich
K632D11,506.5912473950581,zurich
K632D12,489.41351592735936,zurich
